begin,open,close,high,low
2006-12-25 00:00:00,3675.06,4080.0,4120.0,3675.06
2007-01-08 00:00:00,3899.0,3867.01,3947.0,3657.0
2007-01-15 00:00:00,3920.0,4228.99,4264.2,3913.0
2007-01-22 00:00:00,4280.0,4289.99,4429.97,4275.7
2007-01-29 00:00:00,4320.5,4684.0,4799.8,4250.0
2007-02-05 00:00:00,4712.01,4708.9,4865.0,4646.46
2007-02-12 00:00:00,4670.0,4800.0,4835.0,4412.44
2007-02-19 00:00:00,4828.0,4880.0,4928.0,4745.01
2007-02-26 00:00:00,4930.0,4430.0,4955.0,4315.11
2007-03-05 00:00:00,4300.0,4512.2,4520.0,4042.23
2007-03-12 00:00:00,4487.0,4617.9,4664.0,4270.0
2007-03-19 00:00:00,4660.0,4779.1,4818.0,4660.0
2007-03-26 00:00:00,4758.5,4825.0,4893.8,4720.04
2007-04-02 00:00:00,4829.5,5141.0,5150.0,4762.12
2007-04-09 00:00:00,5135.5,5270.0,5358.0,5135.5
2007-04-16 00:00:00,5300.5,5205.0,5337.6,4913.0
2007-04-23 00:00:00,5270.0,4946.0,5308.9,4835.0
2007-04-30 00:00:00,4900.0,5167.0,5229.88,4895.55
2007-05-07 00:00:00,5218.45,4970.0,5259.9,4941.0
2007-05-14 00:00:00,5022.05,4988.99,5075.0,4841.25
2007-05-21 00:00:00,5030.0,4725.0,5079.0,4570.01
2007-05-28 00:00:00,4775.5,5185.0,5207.9,4350.1
2007-06-04 00:00:00,5151.64,5028.03,5264.99,4915.0
2007-06-11 00:00:00,4950.0,5285.0,5323.99,4911.0
2007-06-18 00:00:00,5337.0,5348.02,5470.0,5225.0
2007-06-25 00:00:00,5310.57,5359.0,5439.9,5261.0
2007-07-02 00:00:00,5357.51,5660.0,5724.0,5350.0
2007-07-09 00:00:00,5670.03,5592.0,5690.11,5325.0
2007-07-16 00:00:00,5590.0,5569.0,5674.0,5341.03
2007-07-23 00:00:00,5530.0,5600.0,5775.0,5432.45
2007-07-30 00:00:00,5600.0,5522.0,5734.0,5501.26
2007-08-06 00:00:00,5439.28,5186.0,5530.0,5115.92
2007-08-13 00:00:00,5235.0,5182.18,5415.0,5016.25
2007-08-20 00:00:00,5210.0,5439.96,5470.2,5095.5
2007-08-27 00:00:00,5491.0,5715.0,5727.72,5410.0
2007-09-03 00:00:00,5719.0,5588.0,5733.84,5555.02
2007-09-10 00:00:00,5550.0,5653.0,5703.98,5540.0
2007-09-17 00:00:00,5649.5,6230.0,6248.54,5600.0
