begin,open,close,high,low
2005-01-11 00:00:00,14.95,15.02,15.14,14.935
2005-01-12 00:00:00,15.05,15.063,15.2,14.86
2005-01-13 00:00:00,15.091,15.0,15.135,14.961
2005-01-14 00:00:00,15.0,15.3,15.38,14.924
2005-01-17 00:00:00,15.333,15.144,15.44,15.144
2005-01-18 00:00:00,15.15,15.2,15.25,14.912
2005-01-19 00:00:00,15.1,15.134,15.22,15.063
2005-01-20 00:00:00,15.16,14.871,15.199,14.711
2005-01-21 00:00:00,14.9,14.802,15.11,14.802
2005-01-24 00:00:00,15.0,15.011,15.1,14.766
2005-01-25 00:00:00,15.143,15.154,15.33,15.021
2005-01-26 00:00:00,15.173,14.998,15.2,14.8
2005-01-27 00:00:00,14.979,15.062,15.198,14.956
2005-01-28 00:00:00,15.1,15.33,15.467,15.0
2005-01-31 00:00:00,15.33,15.901,16.222,15.2
2005-02-01 00:00:00,15.906,16.0,16.15,15.45
2005-02-02 00:00:00,15.901,16.18,16.5,15.901
2005-02-03 00:00:00,16.25,16.27,16.35,16.18
2005-02-04 00:00:00,16.27,16.275,16.392,16.18
2005-02-07 00:00:00,16.39,16.4,17.0,16.389
2005-02-08 00:00:00,16.401,16.812,16.9,16.312
2005-02-09 00:00:00,16.888,16.456,17.0,16.4
2005-02-10 00:00:00,16.45,16.85,16.9,16.42
2005-02-11 00:00:00,16.86,16.926,17.05,16.731
2005-02-14 00:00:00,16.9,16.888,17.0,16.589
2005-02-15 00:00:00,16.844,16.75,16.898,16.7
2005-02-16 00:00:00,16.839,16.68,16.889,16.68
2005-02-17 00:00:00,16.925,16.932,17.04,16.701
2005-02-18 00:00:00,16.92,16.95,17.039,16.852
2005-02-21 00:00:00,16.95,17.112,17.225,16.9
2005-02-22 00:00:00,17.19,17.01,17.23,17.0
2005-02-24 00:00:00,17.0,17.561,17.888,17.0
2005-02-25 00:00:00,17.717,17.828,18.07,17.646
2005-02-28 00:00:00,17.99,18.153,18.17,17.651
2005-03-01 00:00:00,18.154,17.98,18.239,17.89
2005-03-02 00:00:00,18.01,17.7,18.3,17.651
2005-03-03 00:00:00,17.7,18.114,18.14,17.7
2005-03-04 00:00:00,18.075,18.388,18.45,18.075
2005-03-05 00:00:00,18.342,18.411,18.49,18.31
2005-03-09 00:00:00,18.3,18.85,18.899,18.3
2005-03-10 00:00:00,18.6,17.97,18.85,17.95
2005-03-11 00:00:00,18.035,18.1,18.112,17.7
2005-03-14 00:00:00,18.11,17.88,18.24,17.861
2005-03-15 00:00:00,17.899,17.54,18.08,17.501
2005-03-16 00:00:00,17.699,16.8,17.699,16.628
2005-03-17 00:00:00,17.0,17.075,17.23,16.9
2005-03-18 00:00:00,17.197,17.018,17.289,16.78
2005-03-21 00:00:00,17.0,16.42,17.026,16.31
2005-03-22 00:00:00,16.41,16.772,16.8,16.41
2005-03-23 00:00:00,16.659,16.685,16.895,16.4
2005-03-24 00:00:00,16.79,17.226,17.54,16.702
2005-03-25 00:00:00,17.364,17.382,17.69,17.27
2005-03-28 00:00:00,17.129,16.58,17.129,16.411
2005-03-29 00:00:00,16.58,16.302,16.6,16.15
2005-03-30 00:00:00,16.3,16.29,16.349,15.962
2005-03-31 00:00:00,16.449,16.5,16.569,15.996
2005-04-01 00:00:00,16.506,17.08,17.08,16.32
2005-04-04 00:00:00,16.996,16.79,17.2,16.777
2005-04-05 00:00:00,17.25,16.821,17.25,16.77
2005-04-06 00:00:00,16.995,17.2,17.497,16.882
2005-04-07 00:00:00,17.291,17.044,17.349,16.915
2005-04-08 00:00:00,17.002,17.237,17.429,17.0
2005-04-11 00:00:00,17.299,16.9,17.38,16.631
2005-04-12 00:00:00,16.995,16.72,16.995,16.262
2005-04-13 00:00:00,16.7,16.61,16.85,16.502
2005-04-14 00:00:00,16.491,16.155,16.698,16.008
2005-04-15 00:00:00,16.149,15.8,16.19,15.617
2005-04-18 00:00:00,15.8,15.291,15.8,15.25
2005-04-19 00:00:00,15.368,15.463,15.63,15.214
2005-04-20 00:00:00,15.555,15.644,15.828,15.51
2005-04-21 00:00:00,15.619,15.496,15.639,15.423
2005-04-22 00:00:00,15.5,15.262,15.67,15.121
2005-04-25 00:00:00,15.823,15.48,15.823,15.35
2005-04-26 00:00:00,15.51,15.44,15.599,15.38
2005-04-27 00:00:00,15.35,15.53,15.58,15.283
2005-04-28 00:00:00,15.451,15.6,15.802,15.451
2005-04-29 00:00:00,15.512,15.789,16.005,15.5
2005-05-03 00:00:00,15.822,15.6,15.888,15.56
2005-05-04 00:00:00,15.6,15.47,15.8,15.35
2005-05-05 00:00:00,15.5,15.412,15.674,15.35
2005-05-06 00:00:00,15.412,15.341,15.44,15.2
2005-05-11 00:00:00,15.3,14.96,15.478,14.925
2005-05-12 00:00:00,15.0,14.565,15.0,14.1
2005-05-13 00:00:00,14.543,14.47,14.693,14.44
2005-05-14 00:00:00,14.548,14.412,14.548,14.4
2005-05-16 00:00:00,14.55,14.3,14.62,14.265
2005-05-17 00:00:00,14.3,14.7,14.7,14.241
2005-05-18 00:00:00,14.7,14.61,14.999,14.577
2005-05-19 00:00:00,14.622,14.452,14.7,14.4
2005-05-20 00:00:00,14.5,14.52,14.547,14.42
2005-05-23 00:00:00,14.52,14.5,14.6,14.46
2005-05-24 00:00:00,14.524,14.853,14.94,14.42
2005-05-25 00:00:00,15.0,14.77,15.0,14.716
2005-05-26 00:00:00,14.785,14.739,14.89,14.62
2005-05-27 00:00:00,14.739,14.708,14.88,14.707
2005-05-30 00:00:00,14.711,14.69,14.798,14.66
2005-05-31 00:00:00,14.665,14.697,14.825,14.615
2005-06-01 00:00:00,14.69,14.58,14.75,14.45
2005-06-02 00:00:00,14.61,14.89,15.04,14.61
2005-06-03 00:00:00,15.0,14.98,15.085,14.886
2005-06-06 00:00:00,15.0,15.236,15.32,14.753
2005-06-07 00:00:00,15.28,15.241,15.319,15.088
2005-06-08 00:00:00,15.25,14.874,15.293,14.851
2005-06-09 00:00:00,14.974,15.12,15.133,14.82
2005-06-10 00:00:00,15.12,15.427,15.5,15.119
2005-06-14 00:00:00,15.525,15.725,15.77,15.46
2005-06-15 00:00:00,15.722,15.68,15.876,15.6
2005-06-16 00:00:00,15.71,15.544,15.79,15.48
2005-06-17 00:00:00,15.699,16.048,16.1,15.59
2005-06-20 00:00:00,16.1,16.12,16.14,15.95
2005-06-21 00:00:00,16.075,16.085,16.15,15.856
2005-06-22 00:00:00,16.031,16.403,16.489,16.031
2005-06-23 00:00:00,16.403,16.7,16.778,16.357
2005-06-24 00:00:00,16.75,16.58,16.75,16.51
2005-06-27 00:00:00,16.564,16.514,16.67,16.4
2005-06-28 00:00:00,16.503,16.58,16.675,16.227
2005-06-29 00:00:00,16.503,16.421,16.7,16.421
2005-06-30 00:00:00,16.307,16.497,16.57,16.307
2005-07-01 00:00:00,16.549,16.975,16.988,16.5
2005-07-04 00:00:00,17.005,17.0,17.111,16.91
2005-07-05 00:00:00,17.225,16.881,17.225,16.8
2005-07-06 00:00:00,16.903,17.325,17.549,16.89
2005-07-07 00:00:00,17.39,17.175,17.44,16.81
2005-07-08 00:00:00,17.178,17.3,17.6,17.103
2005-07-11 00:00:00,17.3,17.4,17.74,17.212
2005-07-12 00:00:00,17.4,17.449,17.469,17.07
2005-07-13 00:00:00,17.4,17.45,17.649,17.279
2005-07-14 00:00:00,17.54,17.41,17.55,17.3
2005-07-15 00:00:00,17.41,17.1,17.41,17.0
2005-07-18 00:00:00,17.053,16.852,17.239,16.85
2005-07-19 00:00:00,16.801,17.106,17.24,16.801
2005-07-20 00:00:00,17.24,17.75,17.8,17.14
2005-07-21 00:00:00,17.747,17.61,17.995,17.61
2005-07-22 00:00:00,17.61,18.035,18.2,17.511
2005-07-25 00:00:00,18.035,18.055,18.398,17.91
2005-07-26 00:00:00,18.101,18.05,18.2,17.95
2005-07-27 00:00:00,18.01,18.23,18.445,17.959
2005-07-28 00:00:00,18.399,18.652,18.815,18.349
2005-07-29 00:00:00,19.193,18.626,19.193,18.606
2005-08-01 00:00:00,18.687,18.8,18.8,18.201
2005-08-02 00:00:00,18.825,19.23,19.28,18.753
2005-08-03 00:00:00,19.301,18.855,19.35,18.7
2005-08-04 00:00:00,18.9,19.19,19.19,18.622
2005-08-05 00:00:00,19.01,19.499,19.579,19.01
2005-08-08 00:00:00,18.498,19.75,20.185,18.498
