begin,open,close,high,low
2006-12-26 00:00:00,3675.06,3951.0,3983.95,3675.06
2006-12-27 00:00:00,3962.2,4037.0,4039.0,3940.12
2006-12-28 00:00:00,4047.49,4099.45,4104.96,4027.2
2006-12-29 00:00:00,4099.0,4080.0,4120.0,4078.0
2007-01-09 00:00:00,3899.0,3755.0,3899.0,3750.0
2007-01-10 00:00:00,3760.0,3722.94,3825.0,3657.0
2007-01-11 00:00:00,3730.0,3907.98,3907.98,3711.0
2007-01-12 00:00:00,3900.0,3867.01,3947.0,3855.0
2007-01-15 00:00:00,3920.0,4114.99,4117.0,3913.0
2007-01-16 00:00:00,4109.99,4075.0,4200.0,4056.0
2007-01-17 00:00:00,4070.0,4065.01,4160.0,4025.01
2007-01-18 00:00:00,4140.0,4218.0,4264.2,4136.0
2007-01-19 00:00:00,4212.93,4228.99,4244.0,4162.1
2007-01-22 00:00:00,4280.0,4340.03,4374.4,4280.0
2007-01-23 00:00:00,4349.99,4360.0,4399.0,4325.0
2007-01-24 00:00:00,4410.0,4369.99,4424.98,4331.0
2007-01-25 00:00:00,4399.0,4353.0,4429.97,4322.0
2007-01-26 00:00:00,4335.53,4289.99,4364.2,4275.7
2007-01-29 00:00:00,4320.5,4305.0,4375.0,4280.16
2007-01-30 00:00:00,4271.01,4324.0,4330.01,4250.0
2007-01-31 00:00:00,4367.0,4399.99,4407.78,4339.13
2007-02-01 00:00:00,4430.0,4660.0,4660.0,4430.0
2007-02-02 00:00:00,4672.5,4684.0,4799.8,4590.0
2007-02-05 00:00:00,4712.01,4755.09,4794.89,4681.2
2007-02-06 00:00:00,4760.0,4799.99,4865.0,4740.03
2007-02-07 00:00:00,4820.0,4807.99,4839.99,4750.01
2007-02-08 00:00:00,4772.0,4656.0,4788.9,4646.46
2007-02-09 00:00:00,4710.0,4708.9,4779.0,4675.0
2007-02-12 00:00:00,4670.0,4486.0,4786.0,4480.0
2007-02-13 00:00:00,4474.99,4679.8,4685.0,4412.44
2007-02-14 00:00:00,4709.5,4705.0,4739.0,4655.05
2007-02-15 00:00:00,4728.38,4755.9,4790.0,4715.1
2007-02-16 00:00:00,4776.5,4800.0,4835.0,4760.0
2007-02-19 00:00:00,4828.0,4780.11,4837.67,4770.9
2007-02-20 00:00:00,4786.5,4777.0,4813.0,4745.01
2007-02-21 00:00:00,4790.01,4790.0,4819.0,4777.0
2007-02-22 00:00:00,4820.0,4880.0,4928.0,4790.0
2007-02-26 00:00:00,4930.0,4946.99,4955.0,4901.0
2007-02-27 00:00:00,4930.0,4745.0,4930.0,4683.18
2007-02-28 00:00:00,4661.0,4648.0,4745.0,4550.0
2007-03-01 00:00:00,4629.5,4435.01,4698.5,4315.11
2007-03-02 00:00:00,4498.0,4430.0,4548.0,4352.0
2007-03-05 00:00:00,4300.0,4340.0,4355.0,4042.23
2007-03-06 00:00:00,4370.0,4365.0,4460.0,4346.0
2007-03-07 00:00:00,4444.5,4315.0,4445.0,4265.0
2007-03-09 00:00:00,4450.0,4512.2,4520.0,4395.0
2007-03-12 00:00:00,4487.0,4460.0,4580.0,4406.21
2007-03-13 00:00:00,4500.0,4534.0,4599.0,4415.0
2007-03-14 00:00:00,4313.42,4365.0,4379.0,4270.0
2007-03-15 00:00:00,4450.0,4565.0,4578.0,4423.0
2007-03-16 00:00:00,4599.5,4617.9,4664.0,4561.33
2007-03-19 00:00:00,4660.0,4762.6,4765.0,4660.0
2007-03-20 00:00:00,4780.0,4741.01,4791.0,4680.06
2007-03-21 00:00:00,4740.0,4680.0,4740.0,4666.0
2007-03-22 00:00:00,4770.0,4780.0,4818.0,4722.22
2007-03-23 00:00:00,4790.0,4779.1,4818.0,4755.56
2007-03-26 00:00:00,4758.5,4770.0,4815.0,4720.04
2007-03-27 00:00:00,4750.0,4790.0,4828.98,4743.0
2007-03-28 00:00:00,4810.0,4790.0,4844.0,4785.2
2007-03-29 00:00:00,4824.0,4860.0,4870.1,4806.0
2007-03-30 00:00:00,4890.0,4825.0,4893.8,4805.0
2007-04-02 00:00:00,4829.5,4848.0,4871.0,4762.12
2007-04-03 00:00:00,4879.26,4972.1,4978.0,4854.01
2007-04-04 00:00:00,5020.0,5045.93,5095.04,5005.0
2007-04-05 00:00:00,5090.0,5120.0,5127.0,5060.0
